,,,duration,bytes
92009637,2021-12-03,AT&T Mobility,100746,4331907
92009637,2021-12-04,AT&T Mobility,75559,3188986
92009637,2021-12-05,AT&T Mobility,100746,4301777
92009637,2021-12-06,AT&T Mobility,75560,3596088
92009637,2021-12-07,AT&T Mobility,100746,4590061
92009637,2021-12-08,AT&T Mobility,75559,3223174
92009637,2021-12-09,AT&T Mobility,75559,3350821
92009637,2021-12-10,AT&T Mobility,100746,4430355
92009637,2021-12-11,AT&T Mobility,75560,3417121
92009637,2021-12-12,AT&T Mobility,100746,3808918
92009637,2021-12-13,AT&T Mobility,75559,2864733
92009637,2021-12-14,AT&T Mobility,100746,4481859
92009637,2021-12-15,AT&T Mobility,75560,3274835
92009637,2021-12-16,AT&T Mobility,75559,3693628
92009637,2021-12-17,AT&T Mobility,62627,2767586
92009637,2021-12-17,"T-Mobile USA, Inc",25192,1888877
92009637,2021-12-18,"T-Mobile USA, Inc",100746,4144112
92009637,2021-12-19,"T-Mobile USA, Inc",75559,3958311
92009637,2021-12-20,"T-Mobile USA, Inc",100746,4971560
92009637,2021-12-21,"T-Mobile USA, Inc",75560,3372000
92009637,2021-12-22,"T-Mobile USA, Inc",100746,4951712
92009637,2021-12-23,"T-Mobile USA, Inc",75559,3361002
92009637,2021-12-24,"T-Mobile USA, Inc",75560,3609025
92009637,2021-12-25,"T-Mobile USA, Inc",97239,4350063
92009637,2021-12-26,"T-Mobile USA, Inc",75468,3461476
92009637,2021-12-27,"T-Mobile USA, Inc",100746,4591382
92009637,2021-12-28,"T-Mobile USA, Inc",75559,3800994
92009637,2021-12-29,"T-Mobile USA, Inc",100746,3962850
92009637,2021-12-30,"T-Mobile USA, Inc",75560,4092333
92009637,2021-12-31,"T-Mobile USA, Inc",100746,4662446
92009637,2022-01-01,"T-Mobile USA, Inc",75559,3962310
92009637,2022-01-02,"T-Mobile USA, Inc",75560,3308442
92009637,2022-01-03,"T-Mobile USA, Inc",100745,4178036
92009637,2022-01-04,"T-Mobile USA, Inc",75560,3617587
92009637,2022-01-05,"T-Mobile USA, Inc",100746,4597552
92009637,2022-01-06,"T-Mobile USA, Inc",72164,3153700
92009637,2022-01-07,"T-Mobile USA, Inc",100746,4277036
92009637,2022-01-08,"T-Mobile USA, Inc",75560,3572967
92009637,2022-01-09,"T-Mobile USA, Inc",100745,4340623
92009637,2022-01-10,"T-Mobile USA, Inc",75560,3097702
92009637,2022-01-11,"T-Mobile USA, Inc",75559,3574440
92009637,2022-01-12,"T-Mobile USA, Inc",100746,3765855
92009637,2022-01-13,"T-Mobile USA, Inc",75560,3288094
92009637,2022-01-14,"T-Mobile USA, Inc",100746,3677079
92009637,2022-01-15,"T-Mobile USA, Inc",74260,59793515
92009637,2022-01-16,"T-Mobile USA, Inc",100746,3793098
92009637,2022-01-17,"T-Mobile USA, Inc",25186,1009642
92009640,2021-11-25,"T-Mobile USA, Inc",75559,2471843
92009640,2021-11-26,"T-Mobile USA, Inc",75560,2328280
92009640,2021-11-27,"T-Mobile USA, Inc",100746,3704742
92009640,2021-11-28,"T-Mobile USA, Inc",75559,2420172
92009640,2021-11-29,"T-Mobile USA, Inc",100746,3261550
92009640,2021-11-30,"T-Mobile USA, Inc",75559,2820093
92009640,2021-12-01,"T-Mobile USA, Inc",100746,3537856
92009640,2021-12-02,"T-Mobile USA, Inc",75560,2700795
92009640,2021-12-03,"T-Mobile USA, Inc",75559,2769333
92009640,2021-12-04,"T-Mobile USA, Inc",100746,3570318
92009640,2021-12-05,"T-Mobile USA, Inc",75559,2916629
92009640,2021-12-06,"T-Mobile USA, Inc",100746,3981384
92009640,2021-12-07,"T-Mobile USA, Inc",92991,3011773
92009640,2021-12-08,"T-Mobile USA, Inc",75559,2647678
92009640,2021-12-09,"T-Mobile USA, Inc",75560,2622554
92009640,2021-12-10,"T-Mobile USA, Inc",100746,3422502
92009640,2021-12-11,"T-Mobile USA, Inc",75559,2929868
92009640,2021-12-12,"T-Mobile USA, Inc",100746,3383660
92009640,2021-12-13,"T-Mobile USA, Inc",75559,2334959
92009640,2021-12-14,"T-Mobile USA, Inc",100746,3627526
92009640,2021-12-15,"T-Mobile USA, Inc",75560,2837340
92009640,2021-12-16,"T-Mobile USA, Inc",75559,3021602
92009640,2021-12-17,"T-Mobile USA, Inc",100746,4358360
92009640,2021-12-18,"T-Mobile USA, Inc",75560,2930701
92009640,2021-12-19,"T-Mobile USA, Inc",100745,3679928
92009640,2021-12-20,"T-Mobile USA, Inc",75560,2519431
92009640,2021-12-21,"T-Mobile USA, Inc",100746,3355025
92009640,2021-12-22,"T-Mobile USA, Inc",75559,3338061
92009640,2021-12-23,"T-Mobile USA, Inc",75560,2666302
92009640,2021-12-24,"T-Mobile USA, Inc",100746,3236012
92009640,2021-12-25,"T-Mobile USA, Inc",75559,2621041
92009640,2021-12-26,"T-Mobile USA, Inc",100746,3608828
92009640,2021-12-27,"T-Mobile USA, Inc",75559,3081671
92009640,2021-12-28,"T-Mobile USA, Inc",88589,3392362
92009640,2021-12-29,"T-Mobile USA, Inc",97312,3591779
92009640,2021-12-30,"T-Mobile USA, Inc",75559,3098100
92009640,2021-12-31,"T-Mobile USA, Inc",75560,2521786
92009640,2022-01-01,"T-Mobile USA, Inc",100746,4088097
92009640,2022-01-02,"T-Mobile USA, Inc",75559,2850629
92009640,2022-01-03,"T-Mobile USA, Inc",100746,3282920
92009640,2022-01-04,AT&T Mobility,72000,6856939
92009640,2022-01-04,"T-Mobile USA, Inc",19542,523059
92009640,2022-01-05,AT&T Mobility,72670,59011540
92009640,2022-01-06,AT&T Mobility,100746,3129114
92009640,2022-01-07,AT&T Mobility,75560,2528660
92009640,2022-01-08,AT&T Mobility,60724,1917860
92009640,2022-01-08,"T-Mobile USA, Inc",21779,556473
92009640,2022-01-09,"T-Mobile USA, Inc",100746,3314243
92009640,2022-01-10,"T-Mobile USA, Inc",75559,2100836
92009640,2022-01-11,"T-Mobile USA, Inc",75560,2505141
92009640,2022-01-12,"T-Mobile USA, Inc",100746,3025476
92009640,2022-01-13,"T-Mobile USA, Inc",75559,2550289
92009640,2022-01-14,"T-Mobile USA, Inc",100746,2862611
92009640,2022-01-15,"T-Mobile USA, Inc",75559,2159372
92009640,2022-01-16,"T-Mobile USA, Inc",100746,3098659
92009640,2022-01-17,"T-Mobile USA, Inc",25187,732234
92009656,2021-11-25,AT&T Mobility,75560,14112
92009656,2021-11-26,AT&T Mobility,55635,10248
92009656,2021-11-26,"T-Mobile USA, Inc",46953,16676
92009656,2021-11-27,"T-Mobile USA, Inc",75560,14112
92009656,2021-11-28,"T-Mobile USA, Inc",100746,173653
92009656,2021-11-29,"T-Mobile USA, Inc",75560,36107
92009656,2021-11-30,"T-Mobile USA, Inc",75559,14871
92009656,2021-12-01,"T-Mobile USA, Inc",100747,59310
92009656,2021-12-02,"T-Mobile USA, Inc",75559,36440
92009656,2021-12-03,"T-Mobile USA, Inc",100746,25519
92009656,2021-12-04,"T-Mobile USA, Inc",75560,622106
92009656,2021-12-05,"T-Mobile USA, Inc",100746,319747
92009656,2021-12-06,"T-Mobile USA, Inc",75560,2018635
92009656,2021-12-07,"T-Mobile USA, Inc",75560,44456
92009656,2021-12-08,"T-Mobile USA, Inc",100746,19068
92009656,2021-12-09,"T-Mobile USA, Inc",75559,14112
92009656,2021-12-10,"T-Mobile USA, Inc",100747,18816
92009656,2021-12-11,"T-Mobile USA, Inc",75559,14112
92009656,2021-12-12,"T-Mobile USA, Inc",100746,20806
92009656,2021-12-13,"T-Mobile USA, Inc",75560,37224
92009656,2021-12-14,"T-Mobile USA, Inc",75560,14112
92009656,2021-12-15,"T-Mobile USA, Inc",100746,18816
92009656,2021-12-16,"T-Mobile USA, Inc",75559,14112
92009656,2021-12-17,"T-Mobile USA, Inc",100747,29451
92009656,2021-12-18,"T-Mobile USA, Inc",75559,16623
92009656,2021-12-19,AT&T Mobility,25188,4704
92009656,2021-12-19,"T-Mobile USA, Inc",72938,13608
92009656,2021-12-20,AT&T Mobility,75560,17114
92009656,2021-12-21,AT&T Mobility,100746,36894
92009656,2021-12-22,AT&T Mobility,75560,14528
92009656,2021-12-23,AT&T Mobility,75559,14112
92009656,2021-12-24,AT&T Mobility,100747,18816
92009656,2021-12-25,AT&T Mobility,71992,13440
92009656,2021-12-26,AT&T Mobility,100715,18816
92009656,2021-12-27,AT&T Mobility,75560,14112
92009656,2021-12-28,AT&T Mobility,100746,18816
92009656,2021-12-29,AT&T Mobility,75560,14112
92009656,2021-12-30,AT&T Mobility,100746,18816
92009656,2021-12-31,AT&T Mobility,75560,13944
92009656,2022-01-01,AT&T Mobility,75559,14112
92009656,2022-01-02,AT&T Mobility,100746,18816
92009656,2022-01-03,AT&T Mobility,75560,14112
92009656,2022-01-04,AT&T Mobility,100746,18816
92009656,2022-01-05,AT&T Mobility,82314,15288
92009656,2022-01-06,AT&T Mobility,75560,14112
92009656,2022-01-07,AT&T Mobility,100746,18816
92009656,2022-01-08,AT&T Mobility,75560,14112
92009656,2022-01-09,AT&T Mobility,100746,18816
92009656,2022-01-10,AT&T Mobility,75560,14112
92009656,2022-01-11,AT&T Mobility,75559,14112
92009656,2022-01-12,AT&T Mobility,100747,18816
92009656,2022-01-13,AT&T Mobility,88944,16632
92009656,2022-01-14,AT&T Mobility,75560,22052
92009656,2022-01-15,AT&T Mobility,100746,18984
92009656,2022-01-16,AT&T Mobility,75560,13944
92009656,2022-01-17,AT&T Mobility,25186,4704
92009678,2021-11-25,AT&T Mobility,85288,3518101
92009678,2021-11-26,AT&T Mobility,94596,4591792
92009678,2021-11-27,AT&T Mobility,100762,4732950
92009678,2021-11-28,AT&T Mobility,63705,2948732
92009678,2021-11-29,AT&T Mobility,98293,4400907
92009678,2021-11-30,AT&T Mobility,95380,4088916
92009678,2021-12-01,AT&T Mobility,77610,5451617
92009678,2021-12-02,AT&T Mobility,79752,6979587
92009678,2021-12-03,AT&T Mobility,86259,10841527
92009678,2021-12-04,AT&T Mobility,81220,9736420
92009678,2021-12-05,AT&T Mobility,103260,10397402
92009678,2021-12-06,AT&T Mobility,52137,5402817
92009678,2021-12-06,"T-Mobile USA, Inc",21844,3586149
92009678,2021-12-07,"T-Mobile USA, Inc",100746,16192331
92009678,2021-12-08,"T-Mobile USA, Inc",75559,5950614
92009678,2021-12-09,"T-Mobile USA, Inc",100746,7045475
92009678,2021-12-10,"T-Mobile USA, Inc",75559,3672732
92009678,2021-12-11,"T-Mobile USA, Inc",75560,3864169
92009678,2021-12-12,"T-Mobile USA, Inc",100745,5286493
92009678,2021-12-13,"T-Mobile USA, Inc",75560,5225557
92009678,2021-12-14,"T-Mobile USA, Inc",100746,7328000
92009678,2021-12-15,"T-Mobile USA, Inc",75559,4181862
92009678,2021-12-16,"T-Mobile USA, Inc",100746,4732271
92009678,2021-12-17,"T-Mobile USA, Inc",75559,3854919
92009678,2021-12-18,"T-Mobile USA, Inc",75559,4256172
92009678,2021-12-19,"T-Mobile USA, Inc",100746,4658693
92009678,2021-12-20,"T-Mobile USA, Inc",75559,7533498
92009678,2021-12-21,"T-Mobile USA, Inc",100746,5439759
92009678,2021-12-22,"T-Mobile USA, Inc",75560,3985589
92009678,2021-12-23,"T-Mobile USA, Inc",100745,6024477
92009678,2021-12-24,"T-Mobile USA, Inc",75560,3400186
92009678,2021-12-25,"T-Mobile USA, Inc",75559,3260635
92009678,2021-12-26,"T-Mobile USA, Inc",100746,4033868
92009678,2021-12-27,"T-Mobile USA, Inc",75559,6663169
92009678,2021-12-28,"T-Mobile USA, Inc",100746,4575665
92009678,2021-12-29,"T-Mobile USA, Inc",75560,3584915
92009678,2021-12-30,"T-Mobile USA, Inc",100745,4882994
92009678,2021-12-31,"T-Mobile USA, Inc",75560,3395828
92009678,2022-01-01,AT&T Mobility,27648,1560013
92009678,2022-01-01,"T-Mobile USA, Inc",56844,3354578
92009678,2022-01-02,AT&T Mobility,89617,5082633
92009678,2022-01-03,AT&T Mobility,74818,3549258
92009678,2022-01-04,AT&T Mobility,97323,4335017
92009678,2022-01-05,AT&T Mobility,82310,4086453
92009678,2022-01-06,AT&T Mobility,88422,3178885
92009678,2022-01-07,AT&T Mobility,80305,3160508
92009678,2022-01-08,AT&T Mobility,100746,3956181
92009678,2022-01-09,AT&T Mobility,77046,3542937
92009678,2022-01-10,AT&T Mobility,84532,3817912
92009678,2022-01-11,AT&T Mobility,100745,4262133
92009678,2022-01-12,AT&T Mobility,75560,3636242
92009678,2022-01-13,AT&T Mobility,88965,3616819
92009678,2022-01-14,AT&T Mobility,89706,3890531
92009678,2022-01-15,AT&T Mobility,75263,60219078
92009678,2022-01-16,AT&T Mobility,99528,3819748
92009678,2022-01-17,AT&T Mobility,25187,1032682
92009685,2021-11-25,"T-Mobile USA, Inc",75559,2678286
92009685,2021-11-26,"T-Mobile USA, Inc",75560,2650935
92009685,2021-11-27,AT&T Mobility,36828,1335563
92009685,2021-11-27,"T-Mobile USA, Inc",68666,2455506
92009685,2021-11-28,AT&T Mobility,75559,2759755
92009685,2021-11-29,AT&T Mobility,94328,3429298
92009685,2021-11-30,AT&T Mobility,80078,3072912
92009685,2021-12-01,AT&T Mobility,85651,3073932
92009685,2021-12-02,AT&T Mobility,100752,9172390
92009685,2021-12-03,AT&T Mobility,75559,7271003
92009685,2021-12-04,AT&T Mobility,79885,7584941
92009685,2021-12-05,AT&T Mobility,100746,9117356
92009685,2021-12-06,AT&T Mobility,86706,7215774
92009685,2021-12-07,AT&T Mobility,58640,2320104
92009685,2021-12-07,"T-Mobile USA, Inc",7211,460451
92009685,2021-12-08,"T-Mobile USA, Inc",105245,3980165
92009685,2021-12-09,"T-Mobile USA, Inc",75560,2491226
92009685,2021-12-10,"T-Mobile USA, Inc",100746,4419535
92009685,2021-12-11,"T-Mobile USA, Inc",75559,2959131
92009685,2021-12-12,"T-Mobile USA, Inc",75559,2803508
92009685,2021-12-13,"T-Mobile USA, Inc",100746,3598822
92009685,2021-12-14,"T-Mobile USA, Inc",80711,2872041
92009685,2021-12-15,"T-Mobile USA, Inc",100746,4010685
92009685,2021-12-16,"T-Mobile USA, Inc",75559,2936230
92009685,2021-12-17,"T-Mobile USA, Inc",75560,3064589
92009685,2021-12-18,"T-Mobile USA, Inc",100746,4267206
92009685,2021-12-19,"T-Mobile USA, Inc",75559,2439554
92009685,2021-12-20,"T-Mobile USA, Inc",100746,3499116
92009685,2021-12-21,"T-Mobile USA, Inc",75559,2854309
92009685,2021-12-22,"T-Mobile USA, Inc",100746,3884672
92009685,2021-12-23,"T-Mobile USA, Inc",75560,2655875
92009685,2021-12-24,"T-Mobile USA, Inc",75559,2796020
92009685,2021-12-25,"T-Mobile USA, Inc",100746,3009886
92009685,2021-12-26,"T-Mobile USA, Inc",75559,2392852
92009685,2021-12-27,"T-Mobile USA, Inc",100746,4202223
92009685,2021-12-28,"T-Mobile USA, Inc",75560,2230925
92009685,2021-12-29,"T-Mobile USA, Inc",100746,3628959
92009685,2021-12-30,"T-Mobile USA, Inc",75559,3281368
92009685,2021-12-31,"T-Mobile USA, Inc",75560,2445350
92009685,2022-01-01,"T-Mobile USA, Inc",100745,3846873
92009685,2022-01-02,"T-Mobile USA, Inc",75560,2710763
92009685,2022-01-03,"T-Mobile USA, Inc",100746,3975889
92009685,2022-01-04,"T-Mobile USA, Inc",75559,2607789
92009685,2022-01-05,"T-Mobile USA, Inc",100746,3509172
92009685,2022-01-06,"T-Mobile USA, Inc",67578,2242617
92009685,2022-01-07,"T-Mobile USA, Inc",100745,3370508
92009685,2022-01-08,"T-Mobile USA, Inc",75560,2893841
92009685,2022-01-09,"T-Mobile USA, Inc",100746,3083857
92009685,2022-01-10,"T-Mobile USA, Inc",75559,2913305
92009685,2022-01-11,"T-Mobile USA, Inc",75560,2581029
92009685,2022-01-12,"T-Mobile USA, Inc",100746,3444896
92009685,2022-01-13,"T-Mobile USA, Inc",75559,2628857
92009685,2022-01-14,"T-Mobile USA, Inc",100746,3681278
92009685,2022-01-15,"T-Mobile USA, Inc",72594,64692599
92009685,2022-01-16,"T-Mobile USA, Inc",100746,2683590
92009685,2022-01-17,"T-Mobile USA, Inc",25186,573380
92009688,2021-11-25,"T-Mobile USA, Inc",75559,2865740
92009688,2021-11-26,"T-Mobile USA, Inc",75560,3179547
92009688,2021-11-27,"T-Mobile USA, Inc",100746,4147248
92009688,2021-11-28,"T-Mobile USA, Inc",75560,3193262
92009688,2021-11-29,"T-Mobile USA, Inc",100746,4276604
92009688,2021-11-30,"T-Mobile USA, Inc",75560,3199323
92009688,2021-12-01,"T-Mobile USA, Inc",100746,4140018
92009688,2021-12-02,"T-Mobile USA, Inc",75560,2611649
92009688,2021-12-03,"T-Mobile USA, Inc",75559,2937355
92009688,2021-12-04,"T-Mobile USA, Inc",100747,3959943
92009688,2021-12-05,"T-Mobile USA, Inc",75559,3193070
92009688,2021-12-06,"T-Mobile USA, Inc",100746,4118716
92009688,2021-12-07,"T-Mobile USA, Inc",75560,2928284
92009688,2021-12-08,"T-Mobile USA, Inc",100746,3701936
92009688,2021-12-09,"T-Mobile USA, Inc",75560,3294853
92009688,2021-12-10,"T-Mobile USA, Inc",100746,3917014
92009688,2021-12-11,"T-Mobile USA, Inc",75560,3141704
92009688,2021-12-12,"T-Mobile USA, Inc",75559,2825160
92009688,2021-12-13,"T-Mobile USA, Inc",100747,3774031
92009688,2021-12-14,"T-Mobile USA, Inc",75559,2768552
92009688,2021-12-15,"T-Mobile USA, Inc",100747,4380315
92009688,2021-12-16,"T-Mobile USA, Inc",75559,3508226
92009688,2021-12-17,"T-Mobile USA, Inc",100746,5243417
92009688,2021-12-18,"T-Mobile USA, Inc",75560,3399952
92009688,2021-12-19,"T-Mobile USA, Inc",75560,3196375
92009688,2021-12-20,"T-Mobile USA, Inc",100746,4071844
92009688,2021-12-21,"T-Mobile USA, Inc",75560,2633921
92009688,2021-12-22,"T-Mobile USA, Inc",100746,4153760
92009688,2021-12-23,"T-Mobile USA, Inc",75559,2959822
92009688,2021-12-24,"T-Mobile USA, Inc",100747,3487156
92009688,2021-12-25,"T-Mobile USA, Inc",71981,2146104
92009688,2021-12-26,"T-Mobile USA, Inc",100726,3435070
92009688,2021-12-27,"T-Mobile USA, Inc",75560,3072897
92009688,2021-12-28,"T-Mobile USA, Inc",75560,2928514
92009688,2021-12-29,"T-Mobile USA, Inc",100746,3678326
92009688,2021-12-30,"T-Mobile USA, Inc",75560,3027310
92009688,2021-12-31,"T-Mobile USA, Inc",100746,4053698
92009688,2022-01-01,"T-Mobile USA, Inc",75559,3228948
92009688,2022-01-02,"T-Mobile USA, Inc",100747,4061907
92009688,2022-01-03,"T-Mobile USA, Inc",75559,2616056
92009688,2022-01-04,"T-Mobile USA, Inc",75560,2795958
92009688,2022-01-05,"T-Mobile USA, Inc",100746,3711041
92009688,2022-01-06,"T-Mobile USA, Inc",75560,2452449
92009688,2022-01-07,"T-Mobile USA, Inc",100746,3424801
92009688,2022-01-08,"T-Mobile USA, Inc",75560,2575540
92009688,2022-01-09,"T-Mobile USA, Inc",100746,4054829
92009688,2022-01-10,"T-Mobile USA, Inc",75560,2595889
92009688,2022-01-11,"T-Mobile USA, Inc",75559,3263929
92009688,2022-01-12,AT&T Mobility,85378,3421862
92009688,2022-01-12,"T-Mobile USA, Inc",20205,499915
92009688,2022-01-13,AT&T Mobility,85672,60136150
92009688,2022-01-14,AT&T Mobility,84240,3306986
92009688,2022-01-15,AT&T Mobility,86378,2975407
92009688,2022-01-16,AT&T Mobility,91615,3427506
92009688,2022-01-17,AT&T Mobility,32141,1189421
92009692,2021-11-25,"T-Mobile USA, Inc",100747,18816
92009692,2021-11-26,"T-Mobile USA, Inc",75559,14112
92009692,2021-11-27,"T-Mobile USA, Inc",100746,78003
92009692,2021-11-28,"T-Mobile USA, Inc",75560,14112
92009692,2021-11-29,"T-Mobile USA, Inc",75560,14112
92009692,2021-11-30,"T-Mobile USA, Inc",100746,18816
92009692,2021-12-01,"T-Mobile USA, Inc",75560,14112
92009692,2021-12-02,"T-Mobile USA, Inc",100746,18816
92009692,2021-12-03,"T-Mobile USA, Inc",75560,14358
92009692,2021-12-04,"T-Mobile USA, Inc",100746,86557
92009692,2021-12-05,"T-Mobile USA, Inc",75559,14112
92009692,2021-12-06,"T-Mobile USA, Inc",75560,14112
92009692,2021-12-07,"T-Mobile USA, Inc",100746,18816
92009692,2021-12-08,"T-Mobile USA, Inc",75560,14112
92009692,2021-12-09,"T-Mobile USA, Inc",100746,18816
92009692,2021-12-10,"T-Mobile USA, Inc",75560,85976
92009692,2021-12-11,"T-Mobile USA, Inc",100746,76153
92009692,2021-12-12,"T-Mobile USA, Inc",75560,14112
92009692,2021-12-13,"T-Mobile USA, Inc",75559,14112
92009692,2021-12-14,"T-Mobile USA, Inc",100747,18816
92009692,2021-12-15,"T-Mobile USA, Inc",71961,13440
92009692,2021-12-16,"T-Mobile USA, Inc",100746,18816
92009692,2021-12-17,AT&T Mobility,21770,4032
92009692,2021-12-17,"T-Mobile USA, Inc",57804,10584
92009692,2021-12-18,AT&T Mobility,100746,67899
92009692,2021-12-19,AT&T Mobility,75560,14112
92009692,2021-12-20,AT&T Mobility,75560,14112
92009692,2021-12-21,AT&T Mobility,100746,18816
92009692,2021-12-22,AT&T Mobility,75559,13944
92009692,2021-12-23,AT&T Mobility,100747,18816
92009692,2021-12-24,AT&T Mobility,75559,14112
92009692,2021-12-25,AT&T Mobility,100746,63214
92009692,2021-12-26,AT&T Mobility,75560,14112
92009692,2021-12-27,AT&T Mobility,75560,14280
92009692,2021-12-28,AT&T Mobility,100746,18816
92009692,2021-12-29,AT&T Mobility,75560,14112
92009692,2021-12-30,AT&T Mobility,100746,18648
92009692,2021-12-31,AT&T Mobility,75560,14112
92009692,2022-01-01,AT&T Mobility,100746,65372
92009692,2022-01-02,AT&T Mobility,75559,14112
92009692,2022-01-03,AT&T Mobility,100747,18816
92009692,2022-01-04,AT&T Mobility,75559,14112
92009692,2022-01-05,AT&T Mobility,75560,14616
92009692,2022-01-06,AT&T Mobility,100746,18648
92009692,2022-01-07,AT&T Mobility,75560,14112
92009692,2022-01-08,AT&T Mobility,100746,67983
92009692,2022-01-09,AT&T Mobility,75560,14112
92009692,2022-01-10,AT&T Mobility,98239,18312
92009692,2022-01-11,AT&T Mobility,75566,14112
92009692,2022-01-12,AT&T Mobility,75559,14112
92009692,2022-01-13,AT&T Mobility,100746,18816
92009692,2022-01-14,AT&T Mobility,75560,16491
92009692,2022-01-15,AT&T Mobility,100746,108558
92009692,2022-01-16,AT&T Mobility,75560,14112
92009692,2022-01-17,AT&T Mobility,50373,9408
92009698,2021-11-25,"T-Mobile USA, Inc",100747,3274095
92009698,2021-11-26,"T-Mobile USA, Inc",75559,2719418
92009698,2021-11-27,"T-Mobile USA, Inc",100746,3451976
92009698,2021-11-28,"T-Mobile USA, Inc",75560,2504997
92009698,2021-11-29,"T-Mobile USA, Inc",75560,3161152
92009698,2021-11-30,"T-Mobile USA, Inc",100746,3591285
92009698,2021-12-01,"T-Mobile USA, Inc",75560,2809796
92009698,2021-12-02,"T-Mobile USA, Inc",100746,3868676
92009698,2021-12-03,"T-Mobile USA, Inc",75559,2591906
92009698,2021-12-04,"T-Mobile USA, Inc",100747,3714429
92009698,2021-12-05,"T-Mobile USA, Inc",75559,3063278
92009698,2021-12-06,"T-Mobile USA, Inc",75560,3092630
92009698,2021-12-07,"T-Mobile USA, Inc",89057,3165708
92009698,2021-12-08,"T-Mobile USA, Inc",100747,3575627
92009698,2021-12-09,"T-Mobile USA, Inc",75559,3324828
92009698,2021-12-10,AT&T Mobility,46951,1486411
92009698,2021-12-10,"T-Mobile USA, Inc",38120,1723161
92009698,2021-12-11,AT&T Mobility,100747,4242965
92009698,2021-12-12,AT&T Mobility,75559,2810490
92009698,2021-12-13,AT&T Mobility,75560,2729479
92009698,2021-12-14,AT&T Mobility,111359,4070330
92009698,2021-12-15,AT&T Mobility,75560,2791960
92009698,2021-12-16,AT&T Mobility,75559,3143314
92009698,2021-12-17,AT&T Mobility,100746,5099537
92009698,2021-12-18,AT&T Mobility,75560,2934540
92009698,2021-12-19,AT&T Mobility,100746,4253563
92009698,2021-12-20,AT&T Mobility,85093,3035932
92009698,2021-12-21,AT&T Mobility,75560,2456561
92009698,2021-12-22,AT&T Mobility,100746,4005426
92009698,2021-12-23,AT&T Mobility,75560,2686189
92009698,2021-12-24,AT&T Mobility,94711,3307060
92009698,2021-12-25,AT&T Mobility,72036,2098385
92009698,2021-12-26,AT&T Mobility,100672,3387135
92009698,2021-12-27,AT&T Mobility,75560,3362451
92009698,2021-12-28,AT&T Mobility,100746,4148169
92009698,2021-12-29,AT&T Mobility,64222,3003714
92009698,2021-12-30,AT&T Mobility,100752,4138996
92009698,2021-12-31,AT&T Mobility,75560,2971370
92009698,2022-01-01,AT&T Mobility,100746,4554237
92009698,2022-01-02,AT&T Mobility,75560,3185253
92009698,2022-01-03,AT&T Mobility,78403,3049776
92009698,2022-01-04,AT&T Mobility,100746,3881014
92009698,2022-01-05,AT&T Mobility,75560,2986920
92009698,2022-01-06,AT&T Mobility,106667,3577354
92009698,2022-01-07,AT&T Mobility,75559,3556414
92009698,2022-01-08,AT&T Mobility,75560,2761265
92009698,2022-01-09,AT&T Mobility,100746,3758066
92009698,2022-01-10,AT&T Mobility,77643,2787413
92009698,2022-01-11,AT&T Mobility,100746,3777280
92009698,2022-01-12,AT&T Mobility,75559,3273712
92009698,2022-01-13,AT&T Mobility,75560,2688130
92009698,2022-01-14,AT&T Mobility,100746,3654801
92009698,2022-01-15,AT&T Mobility,88019,61395829
92009698,2022-01-16,AT&T Mobility,75559,2872572
92009698,2022-01-17,AT&T Mobility,50373,1714758
92009729,2021-12-01,AT&T Mobility,46907,3926429
92009729,2021-12-02,AT&T Mobility,79781,6783978
92009729,2021-12-03,AT&T Mobility,75559,5921258
92009729,2021-12-04,AT&T Mobility,100746,8135853
92009729,2021-12-05,AT&T Mobility,75559,6129742
92009729,2021-12-06,AT&T Mobility,100746,7398699
92009729,2021-12-07,AT&T Mobility,75560,3668376
92009729,2021-12-08,AT&T Mobility,75559,3498301
92009729,2021-12-09,AT&T Mobility,95014,4516948
92009729,2021-12-10,AT&T Mobility,75559,4065985
92009729,2021-12-11,AT&T Mobility,42175,2883587
92009729,2021-12-11,"T-Mobile USA, Inc",22757,1390788
92009729,2021-12-12,AT&T Mobility,21850,809070
92009729,2021-12-12,"T-Mobile USA, Inc",36955,4460808
92009729,2021-12-13,AT&T Mobility,76828,3406024
92009729,2021-12-14,AT&T Mobility,85324,3536812
92009729,2021-12-15,AT&T Mobility,82144,4334623
92009729,2021-12-16,AT&T Mobility,92709,10965387
92009729,2021-12-17,AT&T Mobility,81344,9210320
92009729,2021-12-18,AT&T Mobility,82341,3670217
92009729,2021-12-19,AT&T Mobility,85014,3943654
92009729,2021-12-20,AT&T Mobility,90380,3924640
92009729,2021-12-21,AT&T Mobility,103039,4090877
92009729,2021-12-22,AT&T Mobility,80709,3059322
92009729,2021-12-23,AT&T Mobility,88869,3551644
92009729,2021-12-24,AT&T Mobility,82228,3247687
92009729,2021-12-25,AT&T Mobility,97322,4191008
92009729,2021-12-26,AT&T Mobility,62073,2786781
92009729,2021-12-27,AT&T Mobility,100269,4110170
92009729,2021-12-28,AT&T Mobility,77077,2870000
92009729,2021-12-29,AT&T Mobility,100746,4289984
92009729,2021-12-30,AT&T Mobility,75559,3940288
92009729,2021-12-31,AT&T Mobility,99143,3980365
92009729,2022-01-01,AT&T Mobility,78360,3449564
92009729,2022-01-02,AT&T Mobility,76536,3019561
92009729,2022-01-03,AT&T Mobility,100746,3911143
